date,metric,value_millions,value_billions
2021-10-08,credit_uncleared,2082431.0,2082.431
2021-10-08,fx_cleared,1403346.0,1403.346
2021-10-08,fx_total,52054296.0,52054.296
2021-10-08,fx_uncleared,50650950.0,50650.95
2021-10-08,ir_cleared,226704714.0,226704.714
2021-10-08,ir_total,276028716.0,276028.716
2021-10-08,ir_uncleared,49324002.0,49324.002
2021-10-15,credit_cleared,2443119.0,2443.119
2021-10-15,credit_total,4652604.0,4652.604
2021-10-15,credit_uncleared,2209485.0,2209.485
2021-10-15,fx_cleared,1411930.0,1411.93
2021-10-15,fx_total,53723470.0,53723.47
2021-10-15,fx_uncleared,52311540.0,52311.54
2021-10-15,ir_cleared,234877924.0,234877.924
2021-10-15,ir_total,284776937.0,284776.937
2021-10-15,ir_uncleared,49899013.0,49899.013
2021-10-22,credit_cleared,2424106.0,2424.106
2021-10-22,credit_total,4578379.0,4578.379
2021-10-22,credit_uncleared,2154273.0,2154.273
2021-10-22,fx_cleared,1482364.0,1482.364
2021-10-22,fx_total,53669442.0,53669.442
2021-10-22,fx_uncleared,52187078.0,52187.078
2021-10-22,ir_cleared,237076476.0,237076.476
2021-10-22,ir_total,287623932.0,287623.932
2021-10-22,ir_uncleared,50547456.0,50547.456
2021-10-29,credit_cleared,2303837.0,2303.837
2021-10-29,credit_total,4526780.0,4526.78
2021-10-29,credit_uncleared,2222942.0,2222.942
2021-10-29,fx_cleared,1482189.0,1482.189
2021-10-29,fx_total,57099130.0,57099.13
2021-10-29,fx_uncleared,55616942.0,55616.942
2021-10-29,ir_cleared,237307410.0,237307.41
2021-10-29,ir_total,287700981.0,287700.981
2021-10-29,ir_uncleared,50393571.0,50393.571
2021-11-05,credit_cleared,2294311.0,2294.311
2021-11-05,credit_total,4595946.0,4595.946
2021-11-05,credit_uncleared,2301635.0,2301.635
2021-11-05,fx_cleared,1450400.0,1450.4
2021-11-05,fx_total,54528477.0,54528.477
2021-11-05,fx_uncleared,53078077.0,53078.077
2021-11-05,ir_cleared,237608140.0,237608.14
2021-11-05,ir_total,287681037.0,287681.037
2021-11-05,ir_uncleared,50072897.0,50072.897
2021-11-12,credit_cleared,2403640.0,2403.64
2021-11-12,credit_total,4762478.0,4762.478
2021-11-12,credit_uncleared,2358838.0,2358.838
2021-11-12,fx_cleared,1499453.0,1499.453
2021-11-12,fx_total,55856014.0,55856.014
2021-11-12,fx_uncleared,54356561.0,54356.561
2021-11-12,ir_cleared,241011759.0,241011.759
2021-11-12,ir_total,290797125.0,290797.125
2021-11-12,ir_uncleared,49785365.0,49785.365
2021-11-19,credit_cleared,2268120.0,2268.12
2021-11-19,credit_total,4464219.0,4464.219
2021-11-19,credit_uncleared,2196099.0,2196.099
2021-11-19,fx_cleared,1535002.0,1535.002
2021-11-19,fx_total,56035842.0,56035.842
2021-11-19,fx_uncleared,54500840.0,54500.84
2021-11-19,ir_cleared,234832019.0,234832.019
2021-11-19,ir_total,284604697.0,284604.697
2021-11-19,ir_uncleared,49772678.0,49772.678
2021-11-26,credit_cleared,2497818.0,2497.818
2021-11-26,credit_total,4768030.0,4768.03
2021-11-26,credit_uncleared,2270212.0,2270.212
2021-11-26,fx_cleared,1565100.0,1565.1
2021-11-26,fx_total,57725267.0,57725.267
2021-11-26,fx_uncleared,56160167.0,56160.167
2021-11-26,ir_cleared,233632685.0,233632.685
2021-11-26,ir_total,281831045.0,281831.045
2021-11-26,ir_uncleared,48198360.0,48198.36
2021-12-03,credit_cleared,2266576.0,2266.576
2021-12-03,credit_total,4686669.0,4686.669
2021-12-03,credit_uncleared,2420093.0,2420.093
2021-12-03,fx_cleared,1550642.0,1550.642
2021-12-03,fx_total,58281718.0,58281.718
2021-12-03,fx_uncleared,56731076.0,56731.076
2021-12-03,ir_cleared,233905850.0,233905.85
2021-12-03,ir_total,281717541.0,281717.541
2021-12-03,ir_uncleared,47811692.0,47811.692
2021-12-10,credit_cleared,2195319.0,2195.319
2021-12-10,credit_total,4694586.0,4694.586
2021-12-10,credit_uncleared,2499267.0,2499.267
2021-12-10,fx_cleared,1606051.0,1606.051
2021-12-10,fx_total,59909053.0,59909.053
2021-12-10,fx_uncleared,58303002.0,58303.002
2021-12-10,ir_cleared,237584469.0,237584.469
2021-12-10,ir_total,285481439.0,285481.439
2021-12-10,ir_uncleared,47896970.0,47896.97
2021-12-17,credit_cleared,2224042.0,2224.042
2021-12-17,credit_total,4474174.0,4474.174
2021-12-17,credit_uncleared,2250132.0,2250.132
2021-12-17,fx_cleared,1433857.0,1433.857
2021-12-17,fx_total,53487155.0,53487.155
2021-12-17,fx_uncleared,52053298.0,52053.298
2021-12-17,ir_cleared,228085303.0,228085.303
2021-12-17,ir_total,275480096.0,275480.096
2021-12-17,ir_uncleared,47394793.0,47394.793
2021-12-24,credit_cleared,2083023.0,2083.023
2021-12-24,credit_total,4339265.0,4339.265
2021-12-24,credit_uncleared,2256241.0,2256.241
2021-12-24,fx_cleared,1355126.0,1355.126
2021-12-24,fx_total,51493007.0,51493.007
2021-12-24,fx_uncleared,50137881.0,50137.881
2021-12-24,ir_cleared,229824876.0,229824.876
2021-12-24,ir_total,276809393.0,276809.393
2021-12-24,ir_uncleared,46984516.0,46984.516
2021-12-31,credit_cleared,2125648.0,2125.648
2021-12-31,credit_total,4405901.0,4405.901
2021-12-31,credit_uncleared,2280253.0,2280.253
2021-12-31,fx_cleared,1374029.0,1374.029
2021-12-31,fx_total,52256271.0,52256.271
2021-12-31,fx_uncleared,50882242.0,50882.242
2021-12-31,ir_cleared,227424464.0,227424.464
2021-12-31,ir_total,274728087.0,274728.087
2021-12-31,ir_uncleared,47303623.0,47303.623
2022-01-07,credit_cleared,2156263.0,2156.263
2022-01-07,credit_total,4589394.0,4589.394
2022-01-07,credit_uncleared,2433131.0,2433.131
2022-01-07,fx_cleared,1375866.0,1375.866
2022-01-07,fx_total,52398134.0,52398.134
2022-01-07,fx_uncleared,51022269.0,51022.269
2022-01-07,ir_cleared,234035339.0,234035.339
2022-01-07,ir_total,281579484.0,281579.484
2022-01-07,ir_uncleared,47544145.0,47544.145
2022-01-14,credit_cleared,2176884.0,2176.884
2022-01-14,credit_total,4854269.0,4854.269
2022-01-14,credit_uncleared,2677384.0,2677.384
2022-01-14,fx_cleared,1450725.0,1450.725
2022-01-14,fx_total,52892724.0,52892.724
2022-01-14,fx_uncleared,51441999.0,51441.999
2022-01-14,ir_cleared,241704340.0,241704.34
2022-01-14,ir_total,289506240.0,289506.24
2022-01-14,ir_uncleared,47801900.0,47801.9
2022-01-21,credit_cleared,2253641.0,2253.641
2022-01-21,credit_total,4656653.0,4656.653
2022-01-21,credit_uncleared,2403012.0,2403.012
2022-01-21,fx_cleared,1494584.0,1494.584
2022-01-21,fx_total,52271417.0,52271.417
2022-01-21,fx_uncleared,50776833.0,50776.833
2022-01-21,ir_cleared,242701682.0,242701.682
2022-01-21,ir_total,290539830.0,290539.83
2022-01-21,ir_uncleared,47838148.0,47838.148
2022-01-28,credit_cleared,2271075.0,2271.075
2022-01-28,credit_total,4835036.0,4835.036
2022-01-28,credit_uncleared,2563961.0,2563.961
2022-01-28,fx_cleared,1582942.0,1582.942
2022-01-28,fx_total,53765929.0,53765.929
2022-01-28,fx_uncleared,52182987.0,52182.987
2022-01-28,ir_cleared,243815117.0,243815.117
2022-01-28,ir_total,291521530.0,291521.53
2022-01-28,ir_uncleared,47706413.0,47706.413
2022-02-04,credit_cleared,2353106.0,2353.106
2022-02-04,credit_total,5154753.0,5154.753
2022-02-04,credit_uncleared,2801647.0,2801.647
2022-02-04,fx_cleared,1500177.0,1500.177
2022-02-04,fx_total,52467209.0,52467.209
2022-02-04,fx_uncleared,50967032.0,50967.032
2022-02-04,ir_cleared,250362637.0,250362.637
2022-02-04,ir_total,298379946.0,298379.946
2022-02-04,ir_uncleared,48017309.0,48017.309
2022-02-11,credit_cleared,2337430.0,2337.43
2022-02-11,credit_total,5326902.0,5326.902
2022-02-11,credit_uncleared,2989472.0,2989.472
2022-02-11,fx_cleared,1533323.0,1533.323
2022-02-11,fx_total,54066118.0,54066.118
2022-02-11,fx_uncleared,52532795.0,52532.795
2022-02-11,ir_cleared,258463545.0,258463.545
2022-02-11,ir_total,306556957.0,306556.957
2022-02-11,ir_uncleared,48093412.0,48093.412
2022-02-18,credit_cleared,2344329.0,2344.329
2022-02-18,credit_total,5143540.0,5143.54
2022-02-18,credit_uncleared,2799211.0,2799.211
2022-02-18,fx_cleared,1584881.0,1584.881
2022-02-18,fx_total,54740287.0,54740.287
2022-02-18,fx_uncleared,53155406.0,53155.406
2022-02-18,ir_cleared,260212898.0,260212.898
2022-02-18,ir_total,308446580.0,308446.58
2022-02-18,ir_uncleared,48233682.0,48233.682
2022-02-25,credit_cleared,2402982.0,2402.982
2022-02-25,credit_total,5320143.0,5320.143
2022-02-25,credit_uncleared,2917161.0,2917.161
2022-02-25,fx_cleared,1687194.0,1687.194
2022-02-25,fx_total,57102994.0,57102.994
2022-02-25,fx_uncleared,55415800.0,55415.8
2022-02-25,ir_cleared,263565340.0,263565.34
2022-02-25,ir_total,311856030.0,311856.03
2022-02-25,ir_uncleared,48290690.0,48290.69
2022-03-04,credit_cleared,2310531.0,2310.531
2022-03-04,credit_total,5333939.0,5333.939
2022-03-04,credit_uncleared,3023408.0,3023.408
2022-03-04,fx_cleared,1627496.0,1627.496
2022-03-04,fx_total,57086045.0,57086.045
2022-03-04,fx_uncleared,55458549.0,55458.549
2022-03-04,ir_cleared,258223627.0,258223.627
2022-03-04,ir_total,306001412.0,306001.412
2022-03-04,ir_uncleared,47777784.0,47777.784
2022-03-11,credit_cleared,2339299.0,2339.299
2022-03-11,credit_total,5479845.0,5479.845
2022-03-11,credit_uncleared,3140545.0,3140.545
2022-03-11,fx_cleared,1787633.0,1787.633
2022-03-11,fx_total,59585404.0,59585.404
2022-03-11,fx_uncleared,57797771.0,57797.771
2022-03-11,ir_cleared,256249794.0,256249.794
2022-03-11,ir_total,304282585.0,304282.585
2022-03-11,ir_uncleared,48032791.0,48032.791
2022-03-18,credit_cleared,2454999.0,2454.999
2022-03-18,credit_total,5265004.0,5265.004
2022-03-18,credit_uncleared,2810005.0,2810.005
2022-03-18,fx_cleared,1587598.0,1587.598
2022-03-18,fx_total,52929876.0,52929.876
2022-03-18,fx_uncleared,51342278.0,51342.278
2022-03-18,ir_cleared,253230468.0,253230.468
2022-03-18,ir_total,306204831.0,306204.831
2022-03-18,ir_uncleared,52974363.0,52974.363
2022-03-25,credit_cleared,2574756.0,2574.756
2022-03-25,credit_total,5488959.0,5488.959
2022-03-25,credit_uncleared,2914203.0,2914.203
2022-03-25,fx_cleared,1638065.0,1638.065
2022-03-25,fx_total,53727554.0,53727.554
2022-03-25,fx_uncleared,52089489.0,52089.489
2022-03-25,ir_cleared,250556416.0,250556.416
2022-03-25,ir_total,299500489.0,299500.489
2022-03-25,ir_uncleared,48944073.0,48944.073
2022-04-01,credit_cleared,2475957.0,2475.957
2022-04-01,credit_total,5606807.0,5606.807
2022-04-01,credit_uncleared,3130850.0,3130.85
2022-04-01,fx_cleared,1680825.0,1680.825
2022-04-01,fx_total,56145531.0,56145.531
2022-04-01,fx_uncleared,54464706.0,54464.706
2022-04-01,ir_cleared,255378276.0,255378.276
2022-04-01,ir_total,304264647.0,304264.647
2022-04-01,ir_uncleared,48886371.0,48886.371
2022-04-08,credit_cleared,2432782.0,2432.782
2022-04-08,credit_total,5619306.0,5619.306
2022-04-08,credit_uncleared,3186523.0,3186.523
2022-04-08,fx_cleared,1619182.0,1619.182
2022-04-08,fx_total,54172646.0,54172.646
2022-04-08,fx_uncleared,52553464.0,52553.464
2022-04-08,ir_cleared,255708740.0,255708.74
2022-04-08,ir_total,304466717.0,304466.717
2022-04-08,ir_uncleared,48757977.0,48757.977
2022-04-15,credit_cleared,2413830.0,2413.83
2022-04-15,credit_total,5603534.0,5603.534
2022-04-15,credit_uncleared,3189704.0,3189.704
2022-04-15,fx_cleared,1543676.0,1543.676
2022-04-15,fx_total,52466421.0,52466.421
2022-04-15,fx_uncleared,50922745.0,50922.745
2022-04-15,ir_cleared,257261053.0,257261.053
2022-04-15,ir_total,305954406.0,305954.406
2022-04-15,ir_uncleared,48693353.0,48693.353
2022-04-22,credit_cleared,2494629.0,2494.629
2022-04-22,credit_total,5227453.0,5227.453
2022-04-22,credit_uncleared,2732824.0,2732.824
2022-04-22,fx_cleared,1556449.0,1556.449
2022-04-22,fx_total,53861175.0,53861.175
2022-04-22,fx_uncleared,52304726.0,52304.726
2022-04-22,ir_cleared,256282244.0,256282.244
2022-04-22,ir_total,304693107.0,304693.107
2022-04-22,ir_uncleared,48410864.0,48410.864
2022-04-29,credit_cleared,2452180.0,2452.18
2022-04-29,credit_total,5043362.0,5043.362
2022-04-29,credit_uncleared,2591182.0,2591.182
2022-04-29,fx_cleared,1588664.0,1588.664
2022-04-29,fx_total,56133621.0,56133.621
2022-04-29,fx_uncleared,54544957.0,54544.957
2022-04-29,ir_cleared,254914962.0,254914.962
2022-04-29,ir_total,302829598.0,302829.598
2022-04-29,ir_uncleared,47914636.0,47914.636
2022-05-06,credit_cleared,2490108.0,2490.108
2022-05-06,credit_total,5212585.0,5212.585
2022-05-06,credit_uncleared,2722478.0,2722.478
2022-05-06,fx_cleared,1523809.0,1523.809
2022-05-06,fx_total,54351114.0,54351.114
2022-05-06,fx_uncleared,52827305.0,52827.305
2022-05-06,ir_cleared,245418445.0,245418.445
2022-05-06,ir_total,292641539.0,292641.539
2022-05-06,ir_uncleared,47223094.0,47223.094
2022-05-13,credit_cleared,2519895.0,2519.895
2022-05-13,credit_total,5408598.0,5408.598
2022-05-13,credit_uncleared,2888703.0,2888.703
2022-05-13,fx_cleared,1556101.0,1556.101
2022-05-13,fx_total,54133306.0,54133.306
2022-05-13,fx_uncleared,52577205.0,52577.205
2022-05-13,ir_cleared,244649740.0,244649.74
2022-05-13,ir_total,291907538.0,291907.538
2022-05-13,ir_uncleared,47257798.0,47257.798
2022-05-20,credit_cleared,2530730.0,2530.73
2022-05-20,credit_total,5149756.0,5149.756
2022-05-20,credit_uncleared,2619026.0,2619.026
2022-05-20,fx_cleared,1650870.0,1650.87
2022-05-20,fx_total,55277643.0,55277.643
2022-05-20,fx_uncleared,53626773.0,53626.773
2022-05-20,ir_cleared,245616253.0,245616.253
2022-05-20,ir_total,293075885.0,293075.885
2022-05-20,ir_uncleared,47459632.0,47459.632
2022-05-27,credit_cleared,2499998.0,2499.998
2022-05-27,credit_total,5281074.0,5281.074
2022-05-27,credit_uncleared,2781075.0,2781.075
2022-05-27,fx_cleared,1707593.0,1707.593
2022-05-27,fx_total,56413298.0,56413.298
2022-05-27,fx_uncleared,54705705.0,54705.705
2022-05-27,ir_cleared,250523167.0,250523.167
2022-05-27,ir_total,298447881.0,298447.881
2022-05-27,ir_uncleared,47924713.0,47924.713
2022-06-03,credit_cleared,2631813.0,2631.813
2022-06-03,credit_total,5491499.0,5491.499
2022-06-03,credit_uncleared,2859686.0,2859.686
2022-06-03,fx_cleared,1641612.0,1641.612
2022-06-03,fx_total,56007246.0,56007.246
2022-06-03,fx_uncleared,54365633.0,54365.633
2022-06-03,ir_cleared,252107910.0,252107.91
2022-06-03,ir_total,299996284.0,299996.284
2022-06-03,ir_uncleared,47888374.0,47888.374
2022-06-10,credit_cleared,2513060.0,2513.06
2022-06-10,credit_total,5470710.0,5470.71
2022-06-10,credit_uncleared,2957650.0,2957.65
2022-06-10,fx_cleared,1739245.0,1739.245
2022-06-10,fx_total,58157781.0,58157.781
2022-06-10,fx_uncleared,56418536.0,56418.536
2022-06-10,ir_cleared,255189170.0,255189.17
2022-06-10,ir_total,303029966.0,303029.966
2022-06-10,ir_uncleared,47840796.0,47840.796
2022-06-17,credit_cleared,2605390.0,2605.39
2022-06-17,credit_total,5229357.0,5229.357
2022-06-17,credit_uncleared,2623967.0,2623.967
2022-06-17,fx_cleared,1586232.0,1586.232
2022-06-17,fx_total,52413844.0,52413.844
2022-06-17,fx_uncleared,50827612.0,50827.612
2022-06-17,ir_cleared,248758315.0,248758.315
2022-06-17,ir_total,296291595.0,296291.595
2022-06-17,ir_uncleared,47533280.0,47533.28
2022-06-24,credit_cleared,2381718.0,2381.718
2022-06-24,credit_total,5084262.0,5084.262
2022-06-24,credit_uncleared,2702544.0,2702.544
2022-06-24,fx_cleared,1557174.0,1557.174
2022-06-24,fx_total,52915413.0,52915.413
2022-06-24,fx_uncleared,51358239.0,51358.239
2022-06-24,ir_cleared,249598254.0,249598.254
2022-06-24,ir_total,297371584.0,297371.584
2022-06-24,ir_uncleared,47773330.0,47773.33
2022-07-01,credit_cleared,2376195.0,2376.195
2022-07-01,credit_total,5225415.0,5225.415
2022-07-01,credit_uncleared,2849220.0,2849.22
2022-07-01,fx_cleared,1581771.0,1581.771
2022-07-01,fx_total,53979871.0,53979.871
2022-07-01,fx_uncleared,52398100.0,52398.1
2022-07-01,ir_cleared,248195700.0,248195.7
2022-07-01,ir_total,295882839.0,295882.839
2022-07-01,ir_uncleared,47687139.0,47687.139
2022-07-08,credit_cleared,2319461.0,2319.461
2022-07-08,credit_total,5243901.0,5243.901
2022-07-08,credit_uncleared,2924440.0,2924.44
2022-07-08,fx_cleared,1494800.0,1494.8
2022-07-08,fx_total,52219763.0,52219.763
2022-07-08,fx_uncleared,50724963.0,50724.963
2022-07-08,ir_cleared,245269289.0,245269.289
2022-07-08,ir_total,292619467.0,292619.467
2022-07-08,ir_uncleared,47350178.0,47350.178
2022-07-15,credit_cleared,2282864.0,2282.864
2022-07-15,credit_total,5258744.0,5258.744
2022-07-15,credit_uncleared,2975880.0,2975.88
2022-07-15,fx_cleared,1528945.0,1528.945
2022-07-15,fx_total,53080841.0,53080.841
2022-07-15,fx_uncleared,51551895.0,51551.895
2022-07-15,ir_cleared,247332731.0,247332.731
2022-07-15,ir_total,294681798.0,294681.798
2022-07-15,ir_uncleared,47349067.0,47349.067
2022-07-22,credit_cleared,2347585.0,2347.585
2022-07-22,credit_total,5053364.0,5053.364
2022-07-22,credit_uncleared,2705778.0,2705.778
2022-07-22,fx_cleared,1522551.0,1522.551
2022-07-22,fx_total,53307062.0,53307.062
2022-07-22,fx_uncleared,51784511.0,51784.511
2022-07-22,ir_cleared,251799955.0,251799.955
2022-07-22,ir_total,299181112.0,299181.112
2022-07-22,ir_uncleared,47381157.0,47381.157
2022-07-29,credit_cleared,2341914.0,2341.914
2022-07-29,credit_total,5186823.0,5186.823
2022-07-29,credit_uncleared,2844909.0,2844.909
2022-07-29,fx_cleared,1578568.0,1578.568
2022-07-29,fx_total,55828128.0,55828.128
2022-07-29,fx_uncleared,54249560.0,54249.56
2022-07-29,ir_cleared,250605993.0,250605.993
2022-07-29,ir_total,298087682.0,298087.682
2022-07-29,ir_uncleared,47481689.0,47481.689
2022-08-05,credit_cleared,2328991.0,2328.991
2022-08-05,credit_total,5191992.0,5191.992
2022-08-05,credit_uncleared,2863000.0,2863.0
2022-08-05,fx_cleared,1559389.0,1559.389
2022-08-05,fx_total,53644756.0,53644.756
2022-08-05,fx_uncleared,52085367.0,52085.367
2022-08-05,ir_cleared,250235265.0,250235.265
2022-08-05,ir_total,297655391.0,297655.391
2022-08-05,ir_uncleared,47420126.0,47420.126
2022-08-12,credit_cleared,2356852.0,2356.852
2022-08-12,credit_total,5311846.0,5311.846
2022-08-12,credit_uncleared,2954995.0,2954.995
2022-08-12,fx_cleared,1571380.0,1571.38
2022-08-12,fx_total,54755466.0,54755.466
2022-08-12,fx_uncleared,53184086.0,53184.086
2022-08-12,ir_cleared,252146357.0,252146.357
2022-08-12,ir_total,298697575.0,298697.575
2022-08-12,ir_uncleared,46551218.0,46551.218
2022-08-19,credit_cleared,2338309.0,2338.309
2022-08-19,credit_total,5070675.0,5070.675
2022-08-19,credit_uncleared,2732366.0,2732.366
2022-08-19,fx_cleared,1557697.0,1557.697
2022-08-19,fx_total,53959045.0,53959.045
2022-08-19,fx_uncleared,52401348.0,52401.348
2022-08-19,ir_cleared,249527978.0,249527.978
2022-08-19,ir_total,294850928.0,294850.928
2022-08-19,ir_uncleared,45322949.0,45322.949
2022-08-26,credit_cleared,2348142.0,2348.142
2022-08-26,credit_total,5174557.0,5174.557
2022-08-26,credit_uncleared,2826415.0,2826.415
2022-08-26,fx_cleared,1620684.0,1620.684
2022-08-26,fx_total,55335250.0,55335.25
2022-08-26,fx_uncleared,53714566.0,53714.566
2022-08-26,ir_cleared,252138645.0,252138.645
2022-08-26,ir_total,297379294.0,297379.294
2022-08-26,ir_uncleared,45240649.0,45240.649
2022-09-02,credit_cleared,2364414.0,2364.414
2022-09-02,credit_total,5305232.0,5305.232
2022-09-02,credit_uncleared,2940818.0,2940.818
2022-09-02,fx_cleared,1626193.0,1626.193
2022-09-02,fx_total,56970968.0,56970.968
2022-09-02,fx_uncleared,55344775.0,55344.775
2022-09-02,ir_cleared,254470018.0,254470.018
2022-09-02,ir_total,300148712.0,300148.712
2022-09-02,ir_uncleared,45678694.0,45678.694
2022-09-09,credit_cleared,2410006.0,2410.006
2022-09-09,credit_total,5426797.0,5426.797
2022-09-09,credit_uncleared,3016792.0,3016.792
2022-09-09,fx_cleared,1604637.0,1604.637
2022-09-09,fx_total,58023157.0,58023.157
2022-09-09,fx_uncleared,56418519.0,56418.519
2022-09-09,ir_cleared,257911141.0,257911.141
2022-09-09,ir_total,303752435.0,303752.435
2022-09-09,ir_uncleared,45841294.0,45841.294
2022-09-16,credit_cleared,2428170.0,2428.17
2022-09-16,credit_total,5545786.0,5545.786
2022-09-16,credit_uncleared,3117616.0,3117.616
2022-09-16,fx_cleared,1715824.0,1715.824
2022-09-16,fx_total,59700995.0,59700.995
2022-09-16,fx_uncleared,57985171.0,57985.171
2022-09-16,ir_cleared,254170275.0,254170.275
2022-09-16,ir_total,299207380.0,299207.38
2022-09-16,ir_uncleared,45037105.0,45037.105
2022-09-23,credit_cleared,2855778.0,2855.778
2022-09-23,credit_total,5701304.0,5701.304
2022-09-23,credit_uncleared,2845525.0,2845.525
2022-09-23,fx_cleared,1580778.0,1580.778
2022-09-23,fx_total,53217208.0,53217.208
2022-09-23,fx_uncleared,51636430.0,51636.43
2022-09-23,ir_cleared,244744631.0,244744.631
2022-09-23,ir_total,288405355.0,288405.355
2022-09-23,ir_uncleared,43660724.0,43660.724
2022-09-30,credit_cleared,2746566.0,2746.566
2022-09-30,credit_total,5780895.0,5780.895
2022-09-30,credit_uncleared,3034329.0,3034.329
2022-09-30,fx_cleared,1652650.0,1652.65
2022-09-30,fx_total,56585641.0,56585.641
2022-09-30,fx_uncleared,54932991.0,54932.991
2022-09-30,ir_cleared,241665752.0,241665.752
2022-09-30,ir_total,285630700.0,285630.7
2022-09-30,ir_uncleared,43964948.0,43964.948
2022-10-07,credit_cleared,2696303.0,2696.303
2022-10-07,credit_total,5856551.0,5856.551
2022-10-07,credit_uncleared,3160248.0,3160.248
2022-10-07,fx_cleared,1594454.0,1594.454
2022-10-07,fx_total,54184318.0,54184.318
2022-10-07,fx_uncleared,52589864.0,52589.864
2022-10-07,ir_cleared,241681066.0,241681.066
2022-10-07,ir_total,285698355.0,285698.355
2022-10-07,ir_uncleared,44017289.0,44017.289
2022-10-14,credit_cleared,2718887.0,2718.887
2022-10-14,credit_total,5960850.0,5960.85
2022-10-14,credit_uncleared,3241963.0,3241.963
2022-10-14,fx_cleared,1625923.0,1625.923
2022-10-14,fx_total,54490261.0,54490.261
2022-10-14,fx_uncleared,52864338.0,52864.338
2022-10-14,ir_cleared,243438921.0,243438.921
2022-10-14,ir_total,287468085.0,287468.085
2022-10-14,ir_uncleared,44029164.0,44029.164
2022-10-21,credit_cleared,2682702.0,2682.702
2022-10-21,credit_total,5671621.0,5671.621
2022-10-21,credit_uncleared,2988918.0,2988.918
2022-10-21,fx_cleared,1679771.0,1679.771
2022-10-21,fx_total,54630853.0,54630.853
2022-10-21,fx_uncleared,52951081.0,52951.081
2022-10-21,ir_cleared,249654491.0,249654.491
2022-10-21,ir_total,293854434.0,293854.434
2022-10-21,ir_uncleared,44199944.0,44199.944
2022-10-28,credit_cleared,2697172.0,2697.172
2022-10-28,credit_total,5812596.0,5812.596
2022-10-28,credit_uncleared,3115423.0,3115.423
2022-10-28,fx_cleared,1661345.0,1661.345
2022-10-28,fx_total,56541344.0,56541.344
2022-10-28,fx_uncleared,54879999.0,54879.999
2022-10-28,ir_cleared,252909393.0,252909.393
2022-10-28,ir_total,297759182.0,297759.182
2022-10-28,ir_uncleared,44849789.0,44849.789
2022-11-04,credit_cleared,2542820.0,2542.82
2022-11-04,credit_total,5234046.0,5234.046
2022-11-04,credit_uncleared,2691226.0,2691.226
2022-11-04,fx_cleared,1602687.0,1602.687
2022-11-04,fx_total,55502712.0,55502.712
2022-11-04,fx_uncleared,53900025.0,53900.025
2022-11-04,ir_cleared,249108466.0,249108.466
2022-11-04,ir_total,292344903.0,292344.903
2022-11-04,ir_uncleared,43236438.0,43236.438
2022-11-11,credit_cleared,2639470.0,2639.47
2022-11-11,credit_total,5426175.0,5426.175
2022-11-11,credit_uncleared,2786706.0,2786.706
2022-11-11,fx_cleared,1636874.0,1636.874
2022-11-11,fx_total,55572976.0,55572.976
2022-11-11,fx_uncleared,53936102.0,53936.102
2022-11-11,ir_cleared,255754525.0,255754.525
2022-11-11,ir_total,299830929.0,299830.929
2022-11-11,ir_uncleared,44076404.0,44076.404
2022-11-18,credit_cleared,2638334.0,2638.334
2022-11-18,credit_total,5190679.0,5190.679
2022-11-18,credit_uncleared,2552345.0,2552.345
2022-11-18,fx_cleared,1723645.0,1723.645
2022-11-18,fx_total,58030188.0,58030.188
2022-11-18,fx_uncleared,56306543.0,56306.543
2022-11-18,ir_cleared,247256818.0,247256.818
2022-11-18,ir_total,291434479.0,291434.479
2022-11-18,ir_uncleared,44177661.0,44177.661
2022-11-25,credit_cleared,2734601.0,2734.601
2022-11-25,credit_total,5329110.0,5329.11
2022-11-25,credit_uncleared,2594509.0,2594.509
2022-11-25,fx_cleared,1730347.0,1730.347
2022-11-25,fx_total,57534756.0,57534.756
2022-11-25,fx_uncleared,55804409.0,55804.409
2022-11-25,ir_cleared,245047827.0,245047.827
2022-11-25,ir_total,289148511.0,289148.511
2022-11-25,ir_uncleared,44100684.0,44100.684
2023-08-18,credit_cleared,2593414.0,2593.414
2023-08-18,credit_total,3959067.0,3959.067
2023-08-18,credit_uncleared,1365653.0,1365.653
2023-08-18,fx_cleared,1770992.0,1770.992
2023-08-18,fx_total,57806309.0,57806.309
2023-08-18,fx_uncleared,56035317.0,56035.317
2023-08-18,ir_cleared,246635837.0,246635.837
2023-08-18,ir_total,285240017.0,285240.017
2023-08-18,ir_uncleared,38604180.0,38604.18
2023-08-25,credit_cleared,2601548.0,2601.548
2023-08-25,credit_total,4015046.0,4015.046
2023-08-25,credit_uncleared,1413498.0,1413.498
2023-08-25,fx_cleared,1887782.0,1887.782
2023-08-25,fx_total,58494642.0,58494.642
2023-08-25,fx_uncleared,56606860.0,56606.86
2023-08-25,ir_cleared,244494163.0,244494.163
2023-08-25,ir_total,283386985.0,283386.985
2023-08-25,ir_uncleared,38892822.0,38892.822
2023-09-01,credit_cleared,2617600.0,2617.6
2023-09-01,credit_total,4081334.0,4081.334
2023-09-01,credit_uncleared,1463734.0,1463.734
2023-09-01,fx_cleared,1904777.0,1904.777
2023-09-01,fx_total,60676784.0,60676.784
2023-09-01,fx_uncleared,58772007.0,58772.007
2023-09-01,ir_cleared,245152227.0,245152.227
2023-09-01,ir_total,284276488.0,284276.488
2023-09-01,ir_uncleared,39124261.0,39124.261
2023-09-08,credit_cleared,2603739.0,2603.739
